assessor_id,prompt_slug,prompt,category,audio_clip,descriptor,model,is_hidden_ref,score,time_spent_ms
103,Reduce_the_harshness_in_the_high_frequencies,Reduce the harshness in the high frequencies.,Instrumental,Squire Tuck - Objects of Desire.wav,Harsh,ICL,False,0.0,0
103,Reduce_the_harshness_in_the_high_frequencies,Reduce the harshness in the high frequencies.,Instrumental,Squire Tuck - Objects of Desire.wav,Harsh,NoAudio,False,50.0,0
103,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,Voice,False,0.0,0
103,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,HiddenRef,True,19.0,0
103,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,FX,False,71.0,0
103,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,Tonmeister_1,False,59.0,0
103,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,Voice+FX,False,72.0,0
103,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,NoAudio,False,19.0,0
103,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,ICL,False,34.0,0
103,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,Voice,False,38.0,0
103,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,Voice+FX,False,19.0,0
103,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,Tonmeister_1,False,58.0,0
103,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,HiddenRef,True,19.0,0
103,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,FX,False,59.0,0
103,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,NoAudio,False,19.0,0
103,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,ICL,False,80.0,0
103,Add_more_warmth_to_the_speakers_voice,Add more warmth to the speaker's voice.,Audiobook,1462-170145-0000.wav,Warm,ICL,False,19.0,0
103,Add_more_warmth_to_the_speakers_voice,Add more warmth to the speaker's voice.,Audiobook,1462-170145-0000.wav,Warm,Voice+FX,False,19.0,0
103,Add_more_warmth_to_the_speakers_voice,Add more warmth to the speaker's voice.,Audiobook,1462-170145-0000.wav,Warm,HiddenRef,True,59.0,0
103,Add_more_warmth_to_the_speakers_voice,Add more warmth to the speaker's voice.,Audiobook,1462-170145-0000.wav,Warm,Voice,False,70.0,0
103,Add_more_warmth_to_the_speakers_voice,Add more warmth to the speaker's voice.,Audiobook,1462-170145-0000.wav,Warm,NoAudio,False,38.0,0
103,Add_more_warmth_to_the_speakers_voice,Add more warmth to the speaker's voice.,Audiobook,1462-170145-0000.wav,Warm,FX,False,59.0,0
103,Add_more_warmth_to_the_speakers_voice,Add more warmth to the speaker's voice.,Audiobook,1462-170145-0000.wav,Warm,Tonmeister_1,False,19.0,0
103,Make_the_mix_sound_brighter,Make the mix sound brighter.,Instrumental,JBlanked - Hardwork (Instrumental).wav,Bright,FX,False,17.0,0
103,Make_the_mix_sound_brighter,Make the mix sound brighter.,Instrumental,JBlanked - Hardwork (Instrumental).wav,Bright,NoAudio,False,78.0,0
103,Make_the_mix_sound_brighter,Make the mix sound brighter.,Instrumental,JBlanked - Hardwork (Instrumental).wav,Bright,Voice,False,39.0,0
103,Make_the_mix_sound_brighter,Make the mix sound brighter.,Instrumental,JBlanked - Hardwork (Instrumental).wav,Bright,ICL,False,40.0,0
103,Make_the_mix_sound_brighter,Make the mix sound brighter.,Instrumental,JBlanked - Hardwork (Instrumental).wav,Bright,HiddenRef,True,19.0,0
103,Make_the_mix_sound_brighter,Make the mix sound brighter.,Instrumental,JBlanked - Hardwork (Instrumental).wav,Bright,Voice+FX,False,71.0,0
103,Make_the_mix_sound_brighter,Make the mix sound brighter.,Instrumental,JBlanked - Hardwork (Instrumental).wav,Bright,Tonmeister_1,False,60.0,0
103,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,FX,False,59.0,0
103,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,Voice+FX,False,76.0,0
103,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,Voice,False,39.0,0
103,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,Tonmeister_1,False,36.0,0
103,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,NoAudio,False,6.0,0
103,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,HiddenRef,True,18.0,0
103,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,ICL,False,19.0,0
103,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,Voice+FX,False,0.0,0
103,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,FX,False,0.0,0
103,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,Tonmeister_1,False,78.0,0
103,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,HiddenRef,True,19.0,0
103,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,Voice,False,40.0,0
103,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,ICL,False,7.0,0
103,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,NoAudio,False,0.0,0
103,Give_the_low_end_more_weight_and_heaviness,Give the low end more weight and heaviness.,Instrumental,Mr Smith - B Bass.wav,Heavy,Voice,False,78.0,0
103,Give_the_low_end_more_weight_and_heaviness,Give the low end more weight and heaviness.,Instrumental,Mr Smith - B Bass.wav,Heavy,Voice+FX,False,0.0,0
103,Give_the_low_end_more_weight_and_heaviness,Give the low end more weight and heaviness.,Instrumental,Mr Smith - B Bass.wav,Heavy,HiddenRef,True,19.0,0
103,Give_the_low_end_more_weight_and_heaviness,Give the low end more weight and heaviness.,Instrumental,Mr Smith - B Bass.wav,Heavy,NoAudio,False,59.0,0
103,Give_the_low_end_more_weight_and_heaviness,Give the low end more weight and heaviness.,Instrumental,Mr Smith - B Bass.wav,Heavy,ICL,False,11.0,0
103,Give_the_low_end_more_weight_and_heaviness,Give the low end more weight and heaviness.,Instrumental,Mr Smith - B Bass.wav,Heavy,Tonmeister_1,False,76.0,0
103,Give_the_low_end_more_weight_and_heaviness,Give the low end more weight and heaviness.,Instrumental,Mr Smith - B Bass.wav,Heavy,FX,False,39.0,0
103,Reduce_the_tinny_quality_in_the_voice,Reduce the tinny quality in the voice.,Movie,Sintel2.wav,Tinny,ICL,False,39.0,0
103,Reduce_the_tinny_quality_in_the_voice,Reduce the tinny quality in the voice.,Movie,Sintel2.wav,Tinny,Voice,False,19.0,0
103,Reduce_the_tinny_quality_in_the_voice,Reduce the tinny quality in the voice.,Movie,Sintel2.wav,Tinny,NoAudio,False,19.0,0
103,Reduce_the_tinny_quality_in_the_voice,Reduce the tinny quality in the voice.,Movie,Sintel2.wav,Tinny,Voice+FX,False,0.0,0
103,Reduce_the_tinny_quality_in_the_voice,Reduce the tinny quality in the voice.,Movie,Sintel2.wav,Tinny,Tonmeister_1,False,80.0,0
103,Reduce_the_tinny_quality_in_the_voice,Reduce the tinny quality in the voice.,Movie,Sintel2.wav,Tinny,HiddenRef,True,39.0,0
103,Reduce_the_tinny_quality_in_the_voice,Reduce the tinny quality in the voice.,Movie,Sintel2.wav,Tinny,FX,False,20.0,0
103,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,Tonmeister_1,False,39.0,0
103,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,NoAudio,False,19.0,0
103,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,Voice+FX,False,39.0,0
103,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,FX,False,81.0,0
103,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,HiddenRef,True,40.0,0
103,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,Voice,False,19.0,0
103,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,ICL,False,30.0,0
103,Reduce_the_sharpness_of_the_s_sounds,Reduce the sharpness of the 's' sounds.,Audiobook,1919-142785-0001.wav,Sibilance,Voice+FX,False,19.0,0
103,Reduce_the_sharpness_of_the_s_sounds,Reduce the sharpness of the 's' sounds.,Audiobook,1919-142785-0001.wav,Sibilance,NoAudio,False,79.0,0
103,Reduce_the_sharpness_of_the_s_sounds,Reduce the sharpness of the 's' sounds.,Audiobook,1919-142785-0001.wav,Sibilance,Voice,False,0.0,0
103,Reduce_the_sharpness_of_the_s_sounds,Reduce the sharpness of the 's' sounds.,Audiobook,1919-142785-0001.wav,Sibilance,HiddenRef,True,60.0,0
103,Reduce_the_sharpness_of_the_s_sounds,Reduce the sharpness of the 's' sounds.,Audiobook,1919-142785-0001.wav,Sibilance,FX,False,0.0,0
103,Reduce_the_sharpness_of_the_s_sounds,Reduce the sharpness of the 's' sounds.,Audiobook,1919-142785-0001.wav,Sibilance,Tonmeister_1,False,93.0,0
103,Reduce_the_sharpness_of_the_s_sounds,Reduce the sharpness of the 's' sounds.,Audiobook,1919-142785-0001.wav,Sibilance,ICL,False,39.0,0
103,Smooth_out_the_tone_of_the_voice,Smooth out the tone of the voice.,Audiobook,652-130737-0000.wav,Smooth,NoAudio,False,20.0,0
103,Smooth_out_the_tone_of_the_voice,Smooth out the tone of the voice.,Audiobook,652-130737-0000.wav,Smooth,Tonmeister_1,False,0.0,0
103,Smooth_out_the_tone_of_the_voice,Smooth out the tone of the voice.,Audiobook,652-130737-0000.wav,Smooth,Voice+FX,False,0.0,0
103,Smooth_out_the_tone_of_the_voice,Smooth out the tone of the voice.,Audiobook,652-130737-0000.wav,Smooth,Voice,False,59.0,0
103,Smooth_out_the_tone_of_the_voice,Smooth out the tone of the voice.,Audiobook,652-130737-0000.wav,Smooth,HiddenRef,True,28.0,0
103,Smooth_out_the_tone_of_the_voice,Smooth out the tone of the voice.,Audiobook,652-130737-0000.wav,Smooth,ICL,False,20.0,0
103,Smooth_out_the_tone_of_the_voice,Smooth out the tone of the voice.,Audiobook,652-130737-0000.wav,Smooth,FX,False,0.0,0
103,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,FX,False,0.0,0
103,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,ICL,False,39.0,0
103,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,HiddenRef,True,31.0,0
103,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,NoAudio,False,35.0,0
103,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,Voice+FX,False,79.0,0
103,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,Voice,False,0.0,0
103,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,Tonmeister_1,False,19.0,0
103,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,Tonmeister_1,False,78.0,0
103,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,FX,False,93.0,0
103,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,NoAudio,False,0.0,0
103,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,Voice+FX,False,39.0,0
103,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,Voice,False,49.0,0
103,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,HiddenRef,True,39.0,0
103,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,ICL,False,87.0,0
103,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,HiddenRef,True,32.0,0
103,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,FX,False,35.0,0
103,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,Voice+FX,False,87.0,0
103,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,Voice,False,88.0,0
103,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,Tonmeister_1,False,40.0,0
103,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,ICL,False,20.0,0
103,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,NoAudio,False,0.0,0
103,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,FX,False,79.0,0
103,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,Voice+FX,False,0.0,0
103,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,HiddenRef,True,19.0,0
103,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,Voice,False,0.0,0
103,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,Tonmeister_1,False,39.0,0
103,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,ICL,False,39.0,0
103,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,NoAudio,False,0.0,0
104,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,FX,False,40.0,0
104,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,Voice,False,0.0,0
104,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,Tonmeister_1,False,39.0,0
104,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,Voice+FX,False,21.0,0
104,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,ICL,False,0.0,0
104,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,NoAudio,False,59.0,0
104,Balance_the_music_so_it_doesnt_overpower_the_dialogue,Balance the music so it doesn't overpower the dialogue.,Movie,HorrorTrain1.wav,Movie Specific,HiddenRef,True,61.0,0
104,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,Tonmeister_1,False,59.0,0
104,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,NoAudio,False,39.0,0
104,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,Voice+FX,False,40.0,0
104,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,ICL,False,60.0,0
104,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,Voice,False,60.0,0
104,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,HiddenRef,True,80.0,0
104,Make_the_speech_sound_crisper_and_more_defined,Make the speech sound crisper and more defined.,Audiobook,777-126732-0025.wav,Crisp,FX,False,40.0,0
104,Reduce_the_tinny_quality_in_the_sound,Reduce the tinny quality in the sound.,Instrumental,Blue Dot Sessions - Partly Sage.wav,Tinny,Voice,False,20.0,0
104,Reduce_the_tinny_quality_in_the_sound,Reduce the tinny quality in the sound.,Instrumental,Blue Dot Sessions - Partly Sage.wav,Tinny,ICL,False,38.0,0
104,Reduce_the_tinny_quality_in_the_sound,Reduce the tinny quality in the sound.,Instrumental,Blue Dot Sessions - Partly Sage.wav,Tinny,Tonmeister_1,False,40.0,0
104,Reduce_the_tinny_quality_in_the_sound,Reduce the tinny quality in the sound.,Instrumental,Blue Dot Sessions - Partly Sage.wav,Tinny,HiddenRef,True,58.0,0
104,Reduce_the_tinny_quality_in_the_sound,Reduce the tinny quality in the sound.,Instrumental,Blue Dot Sessions - Partly Sage.wav,Tinny,Voice+FX,False,79.0,0
104,Reduce_the_tinny_quality_in_the_sound,Reduce the tinny quality in the sound.,Instrumental,Blue Dot Sessions - Partly Sage.wav,Tinny,FX,False,59.0,0
104,Reduce_the_tinny_quality_in_the_sound,Reduce the tinny quality in the sound.,Instrumental,Blue Dot Sessions - Partly Sage.wav,Tinny,NoAudio,False,79.0,0
104,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,NoAudio,False,21.0,0
104,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,Tonmeister_1,False,60.0,0
104,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,HiddenRef,True,59.0,0
104,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,Voice+FX,False,80.0,0
104,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,ICL,False,40.0,0
104,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,Voice,False,80.0,0
104,Enhance_the_clarity_of_the_narrators_voice,Enhance the clarity of the narrator's voice.,Audiobook,84-121550-0000.wav,Clear,FX,False,81.0,0
104,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,FX,False,41.0,0
104,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,Voice,False,40.0,0
104,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,ICL,False,59.0,0
104,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,HiddenRef,True,60.0,0
104,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,NoAudio,False,80.0,0
104,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,Tonmeister_1,False,41.0,0
104,Reduce_the_harshness_in_the_speakers_voice,Reduce the harshness in the speaker's voice.,Audiobook,251-137823-0001.wav,Harsh,Voice+FX,False,40.0,0
104,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,HiddenRef,True,60.0,0
104,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,Voice,False,40.0,0
104,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,Tonmeister_1,False,40.0,0
104,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,ICL,False,79.0,0
104,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,FX,False,41.0,0
104,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,Voice+FX,False,39.0,0
104,Enhance_the_clarity_of_the_individual_instruments,Enhance the clarity of the individual instruments.,Instrumental,Raul Diaz Palomar - Maqbara (Créditos).wav,Clear,NoAudio,False,80.0,0
104,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,NoAudio,False,39.0,0
104,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,Voice+FX,False,80.0,0
104,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,ICL,False,59.0,0
104,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,HiddenRef,True,19.0,0
104,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,Voice,False,0.0,0
104,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,Tonmeister_1,False,20.0,0
104,Reduce_the_harshness_in_the_vocals,Reduce the harshness in the vocals.,Music,Andrey Petrov - Картина мира.wav,Harsh,FX,False,81.0,0
104,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,Voice,False,41.0,0
104,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,NoAudio,False,60.0,0
104,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,FX,False,80.0,0
104,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,HiddenRef,True,40.0,0
104,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,Tonmeister_1,False,61.0,0
104,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,Voice+FX,False,40.0,0
104,Make_the_voice_sound_less_nasal,Make the voice sound less nasal.,Audiobook,174-168635-0002.wav,Nasal,ICL,False,40.0,0
104,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,ICL,False,20.0,0
104,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,Voice+FX,False,40.0,0
104,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,Voice,False,0.0,0
104,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,FX,False,0.0,0
104,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,HiddenRef,True,39.0,0
104,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,Tonmeister_1,False,21.0,0
104,Reduce_how_heavy_the_music_feels,Reduce how heavy the music feels.,Music,"Floodplain Gold - Сказка вновь не стала былью (dark version, Udio).wav",Heavy,NoAudio,False,59.0,0
104,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,FX,False,0.0,0
104,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,Voice+FX,False,19.0,0
104,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,Tonmeister_1,False,41.0,0
104,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,Voice,False,0.0,0
104,Ensure_the_voice_can_be_heard_clearly,Ensure the voice can be heard clearly.,Music,Balon Rocop - Mardi Gras Nights at Universal.wav,Clear,NoAudio,False,0.0,0
